Repository,Repo Description,Keyword,Commit Link,Commit Description,Labels,Sentiment
https://github.com/alphagov/govuk-aws.git,This is the code that deploys GOV.UK in AWS.,efficient,https://github.com/alphagov/govuk-aws/commit/16fcdb9f70e58ac5a1c1ab056f63a4eba751e3e4,"Email Alert API Archive Project

Trello: https://trello.com/c/FM3MCuAl/255-investigate-email-alert-api-database-size-and-push-email-archives-to-s3

This creates an S3 bucket which can be accessed to store archive data
from Email Alert API. Currently we have a large PostgreSQL database
storing this information which is not efficient.

The intention is to store this in S3 and then access it via Athena.",other-false_positive,
https://github.com/alphagov/govuk-aws.git,This is the code that deploys GOV.UK in AWS.,cheap,https://github.com/alphagov/govuk-aws/commit/19d187e4a29147cbcf1cfae456cfcbfa8ad52b45,"Increase PostgreSQL primary DB to next instance class

This commit increases the PostgreSQL primary DB instances to the next instance class to provide more CPUs and RAM. This is due to CKAN now using this database, resuting in increased load. The instances are changed from M4 to M5 since they have improved performance and are cheaper for the equivalent instances than M4.

The changes will be made during the next maintenance window, which is Monday 4-6am, since `apply_immediately` is not set and defaults to `false`.",cost-saving-instance,Neutral
https://github.com/alphagov/govuk-aws.git,This is the code that deploys GOV.UK in AWS.,cheap,https://github.com/alphagov/govuk-aws/commit/5d30d7d7ca658bed21677b1aa56c72a0e0cd737b,"Upgrade data-science-2 instance type tp p3.8xlarge

This commit upgrades the `data-science-2` EC2 instance type from `p3.2xlarge` to `p3.8xlarge`.

This instance is being used to evaulate the implementation of a GraphSAGE algorithm which will be used to generate related links for content pages across GOV.UK. To perform this evaluation, it is necessary to run the algorithm against a set of sample data.

Currently on the `p3.2xlarge` instance, it takes approximately 20 minutes to evaluate one page of the sample data (one content item) using the algorithm. By switching the instance type to `p3.8xlarge`, we roughly estimate that this time can be brought down to 5 minutes per page of the sample data.

By speeding up the evaluation process, we will be able to determine the suitability of the algorithm for the purpose of generating related links and will then productionise the process to be able to evaluate ~200K content items for the actual A/B test.

In terms of cost (at the time of writing), the `p3.8xlarge` is priced at $12.24/hr; we anticipate that we will need up to 8 hours of compute time, which would result in a total cost of $97.92. In comparison, the `p3.2xlarge` currently costs $3.06/hr - this would result in the same total cost of $97.92 as we anticipate it would take up to four times as long to completely evaluate our sample data.","cost-saving-instance, cost-awareness-instance",Positive
https://github.com/alphagov/govuk-aws.git,This is the code that deploys GOV.UK in AWS.,cost,https://github.com/alphagov/govuk-aws/commit/fbd513a3c74bf20ecdb67a4243d30356e8b86a01,"Bump the search instance size from t2 to c5

- We have been seeing search-api instances run out of CPU credits. At
the moment they are manually set to be ""unlimited"".
- Using c5 removes CPU credits. As we seem to be using burst mode 30-40
percent of the time, this change should not increase cost.

solo: @schmie",cost-saving-instance,Positive
https://github.com/alphagov/govuk-aws.git,This is the code that deploys GOV.UK in AWS.,cost,https://github.com/alphagov/govuk-aws/commit/74fe1ac392549eb3aad67d239310b92cc9f0dd10,"Update app-elasticsearch5 for Training environment

Add backend to build app-elasticsearch5 in the Training environment.

Add parameters to select which domain to use with the DNS records (Training
does not use the stack domain).

Training elasticsearch runs with with fewer instances and t2.smalls to save
on costs.",cost-saving-instance,Positive
https://github.com/alphagov/govuk-aws.git,This is the code that deploys GOV.UK in AWS.,cost,https://github.com/alphagov/govuk-aws/commit/b562f2b6a0c2d7bc8944bd8fe15748cfd9bbbfb2,"adds lambda processor to filter waf log stream

the waf firehose stream contains entries for every single request
passing through the acl rule, which is basically every single request
through gov.uk that didn't hit the CDN. We are also shipping these
logs for all environments which are doing traffic replay so we have
compounded the volume.

Splunk costs money, we shouldn't waste money on logs that are of little
value.

We are really only interested in things that have been matched and
BLOCKED or explicitly ALLOWED by a rule, so we add a lambda to filter
out all logs records that were ALLOWED by the default rule (ie normal
perfectly fine requests).

The lambda is triggered by records passing through the firehose on the
way to splunk.",other-false_positive,
https://github.com/alphagov/govuk-aws.git,This is the code that deploys GOV.UK in AWS.,cost,https://github.com/alphagov/govuk-aws/commit/48cf6335192bd925c6ec46d2e80d59318c2b8d5a,"Migrate Licensify Frontend to AWS

We are moving Licensify from UKCloud to AWS so we can save costs.
This commit adds the infrastructure we need for Licensify Frontend,
which is as follows:
- A new autoscaling group
- A new public facing load balancer
- A new internal loadbalancer
- A new security group
- New service records",other-saving-provider,Positive
https://github.com/alphagov/govuk-aws.git,This is the code that deploys GOV.UK in AWS.,cost,https://github.com/alphagov/govuk-aws/commit/d29ca713d4d8e26283ac6d693a28cdd0d56bfb1b,"remove duplicated cloudtrail logging/monitoring

GDS enabled organisation wide cloudtrail logging/monitoring some time
ago which stores all CloudTrail events from all accounts in an immutable
bucket which are indexed by splunk and monitored by Cyber.

AWS give you the first CloudTrail in the account for free, but charge a
non-trival amount for subsequent trails.

To reduce costs we remove this old trail, and will rely on the org-wide
trails.

NOTE: we have to leave the bucket existing for now, but with the
force_destroy flag set, so that it can be cleaned up with a subsequent
terraform run",other-saving-provider,Positive
https://github.com/alphagov/govuk-aws.git,This is the code that deploys GOV.UK in AWS.,cost,https://github.com/alphagov/govuk-aws/commit/b81fcca8a89569d04c7ecd8a74fca04b76648265,"Disable Unnecessary Replication in Integration for S3 Buckets To Save Costs

Disable replication of the govuk-integration-content-publisher-activestorage
S3 bucket, as it is not needed.

Disable replicaiton of the govuk-integration-artefact S3 bucket, as it is not
needed.

Add lifecycle rules to buckets to ensure old objects are permanently deleted.",other-false_positive,
https://github.com/alphagov/govuk-aws.git,This is the code that deploys GOV.UK in AWS.,cost,https://github.com/alphagov/govuk-aws/commit/e91c7912b25beb51199ccfff2414668bcc69186e,"Change instance type to r4.2xlarge

The Knowledge Graph is running out of memory on start-up when it generates the data it needs. Changing the instance type from `m5.2xlarge` to `r4.2xlarge` doubles the amount of RAM available (from 32GB to 64GB), whilst minimally increasing cost.",cost-saving-instance,Positive
https://github.com/alphagov/govuk-aws.git,This is the code that deploys GOV.UK in AWS.,cheap,https://github.com/alphagov/govuk-aws/commit/ef79a5aec29133d4c479652863c61f943fbdb42b,"postgresql: Bump production database instance size to db.m5.8xlarge

- We're seeing spiky CPU usage, going up to 99%, when scheduled
  publishing occurs at 0930, and emails are sent out at various points
  during the day.
- Tuning the apps would take longer and maybe not even be feasible as
  scheduled publishing has to happen, and so does sending urgent emails.
- We could investigate splitting the databases out into
  `publishing-api-postgresql` and `email-alert-api-postgresql`, but we
  attempted that before and [resolved to not do
  it](https://github.com/alphagov/govuk-aws/commit/c51e8bbf879dd867b73bec4f71ba7271703e1909)
  (also for
  [publishing-api](https://github.com/alphagov/govuk-aws/pull/1086/commits/3f7cc071b4361e5df15ac1dfb2a1e3c565bb8678)).
- According to
  https://www.ec2instances.info/rds/?region=eu-west-1&cost_duration=monthly,
  base cost for the old instance type is ~$1150/month. The bigger
  instance type specified here costs ~$2300/month. That's an increase of
  $1150 / month, or  $13,800 / year.","cost-saving-storage, cost-saving-instance, cost-awareness-instance",Negative
https://github.com/alphagov/govuk-aws.git,This is the code that deploys GOV.UK in AWS.,cost,https://github.com/alphagov/govuk-aws/commit/6283dd7b80fd26ff09d242555a6e56c2eb75471b,"postgres: Increase instance size to db.m5.12xlarge

- We're using too old a Postgres version (9.6.old-patch) for Amazon to
  let us use `db.m5.8xlarge`:

```
* module.postgresql-primary_rds_instance.aws_db_instance.db_instance: 1 error occurred:
* aws_db_instance.db_instance: Error modifying DB Instance blue-postgresql-primary: InvalidParameterCombination: RDS does not support creating a DB instance with the following combination: DBInstanceClass=db.m5.8xlarge, Engine=postgres, EngineVersion=9.6.11, LicenseModel=postgresql-license. For supported combinations of instance class and database engine version, see the documentation.
```

- Instead, we're upgrading to the next unrestricted database instance.
  This costs an extra $2254/month compared to what we have _now_
  (`db.m5.4xlarge`)","cost-saving-instance, cost-saving-provider",Positive
https://github.com/alphagov/govuk-aws.git,This is the code that deploys GOV.UK in AWS.,cost,https://github.com/alphagov/govuk-aws/commit/b4094f63c5d4a216ed7ade1a51ea3653222cf222,"Configure memcached_instance_type

We probably want to use a smaller memcached instance in integration (and
lower environments), as the default costs about $2k / year.

We'll raise a govuk-aws-data PR to set this to cache.t3.small in
integration.","cost-saving-instance, cost-awareness-instance",Negative
https://github.com/alphagov/govuk-aws.git,This is the code that deploys GOV.UK in AWS.,cost,https://github.com/alphagov/govuk-aws/commit/f844cd8e254b161bebef04101f8ce177bcd0840c,"Add lifecycle rules within govuk-data-infrastructure-integration bucket

This commit adds lifecycle rules within the `govuk-data-infrastructure-integration` bucket to keep only the last 30 days of data. This is necessary as we currently hold more data which is never used, so by only keeping the most recent month's worth of data we can reduce costs and remove noise.","cost-saving-feature
",Positive
https://github.com/alphagov/govuk-aws.git,This is the code that deploys GOV.UK in AWS.,cost,https://github.com/alphagov/govuk-aws/commit/e5aba1be775a88cc7da6cd9e9c637f2272c7490e,"Set deadlock_timeout PostgreSQL parameter

This setting is the timeout which is used by PostgreSQL to detect
deadlocks when running queries. The documentation for this option is:

> This is the amount of time, in milliseconds, to wait on a lock before
> checking to see if there is a deadlock condition. The check for deadlock
> is relatively expensive, so the server doesn't run it every time it waits
> for a lock. We optimistically assume that deadlocks are not common in
> production applications and just wait on the lock for a while before
> checking for a deadlock. Increasing this value reduces the amount of time
> wasted in needless deadlock checks, but slows down reporting of real
> deadlock errors. The default is one second (1s), which is probably about
> the smallest value you would want in practice. On a heavily loaded server
> you might want to raise it. Ideally the setting should exceed your typical
> transaction time, so as to improve the odds that a lock will be released
> before the waiter decides to check for deadlock. Only superusers can
> change this setting.

This change might be a more contentious, or less scientific.

The main motivation behind this is to increase the time before we get
logs about queries waiting for locks (see
5af25cdb8a99ae5873b21c823300cd3e5ead883f). By increasing this threshold
I'm hoping we'll avoid getting lots of noise in our logs about queries
which are only waiting for a second whereas we're more interested (at
the moment) in the queries which seem to be waiting for much longer.

After reading the documentation for `deadlock_timeout` I started to
think that the default of 1 second is perhaps quite small for the sorts
of query durations we often get (especially Email Alert API and
Publishing API). The documentation says this setting should exceed our
typical transaction time, and although I have no doubt that our average
transaction time is well below 1 second, we often have transactions
which can take a long time to run. Checking for deadlocks is relatively
expensive so increasing this setting will reduce the potentially wasted
time spent looking for deadlocks in our long running queries.

We experience deadlocks pretty infrequently (looking through our most
recent logs I couldn't find an example of one being found) so I don't
feel like there are any major downsides to increasing the timeout from 1
second to 2.5 seconds.",other-false_positive,
